target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
9653422,24.734411506202637,24.745182155631483,24.992633977187793,0.8859701042158596,0.8859701042158596,-1.0,-1.0,0.48303692127891057,0.48303692127891057,2020.4603459097925,2020.6273270552354,2019.5968148140616,579.112874372555,578.3796442265815,568.015629115838,72.99635434805934,1.9864887395121752e-32,0.872309609530121,0.4568671801545698,0.9956305078868958
