target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
5207828,12.263888213007265,25.17440352588892,12.354494895393708,0.7403259509851087,0.7403259509851087,-1.0,-1.0,0.3418450462824608,0.3418450462824608,2060.9556037464527,2065.6057632639395,2039.3535981703203,448.3604507057642,421.4177292637872,506.39690535764134,33.80951907320088,2.0735400624919364e-15,0.5860014157516251,0.2548351799051186,0.4459204902499271
