target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
12120684,0.11152409824199051,-1.0,0.433398178294301,0.1485922749449121,0.1485922749449121,-1.0,-1.0,0.3497440210225261,0.3497440210225261,770.2170652721293,-1.0,801.5337724138737,129.35989591679768,-1.0,120.01772618820041,12.123943174727362,5.427981768813179e-06,-1.0,-1.0,0.1985336852338668
