target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
10666363,45.9525580680158,56.80573827587068,0.5299372017534303,7.389056098928745,7.389056098928745,-1.0,-1.0,0.011221003766393815,0.011221003766393815,166.30308174412517,173.2634977104714,121.51522496842003,57.92245873772428,56.17337199485064,23.391604060123445,18.442610164985084,9.783092806733093e-09,0.11539214032682196,0.05347250245482559,0.24212095637796058
