target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
9158504,11.402486732269608,57.255243555642664,1.7962261876832706,7.389056098930639,7.389056098930639,-1.0,-1.0,0.009343081536764693,0.009343081536764693,786.6364639271851,834.324024107121,493.6609893250642,208.60056596782667,99.05766066531703,137.47218195512386,13.211834863520156,1.8288286765142128e-06,0.17188846941820984,0.060466332007777464,0.2982232072202579
