target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
9715549,5.918225180024431,11.688022963702679,11.53660993894562,0.25393001145672894,0.25393001145672894,-1.0,-1.0,0.536595592464065,0.536595592464065,2930.2375297853623,3188.506767929653,3202.612497976249,751.0098906593516,607.6405775863316,587.5173533880591,68.50253761857246,1.777157488408126e-30,0.5405136565114738,0.4010373792156208,0.6113129078360291
