target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
6468930,1.8382863925430324,5.63972027041018,5.947452832991258,0.08137696302681148,0.08137696302681148,-1.0,-1.0,0.42265950852109685,0.42265950852109685,762.4629372478684,865.1016596306199,857.4384154306927,262.5800020093917,218.58300524906463,228.5865887176466,135.34896711030652,1.6545902189739068e-59,0.5745566208701364,0.5255844642289231,0.15716650483631783
