target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
7627739,12.799851404129374,50.246417209506035,3.1782544663548467,7.389056098929136,7.389056098929136,-1.0,-1.0,0.1344277177816861,0.1344277177816861,415.8252695448458,427.4471124171169,358.35301607980085,54.13375728712594,27.316753102713843,45.93963203298199,29.021096152626438,2.4905661554447527e-13,0.08937931497223901,0.010224305935064494,0.1459810729530968
