target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
3733735,2.583808492082012,2.635941315907985,2.5549994937729887,0.0812619680314115,0.08671651688393878,-1.0,-1.0,0.019965659356598255,0.019965659356598255,284.94263943206454,285.4690190758596,286.17181774455054,101.52452333379307,100.48283566410404,99.48270020688132,1259.7247209829743,0.0,1.0856292651159007,0.5980954830863899,0.14507405347788846
