target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
9540247,0.5094755979930325,45.58803078066558,1.0191939677998265,0.78061122238154,0.78061122238154,-1.0,-1.0,0.010371981014632258,0.010371981014632258,390.0842506017702,476.20486209799935,401.4420668482772,52.2998893907023,34.59962052548562,50.10980033007866,41.61209447843929,8.474166399158696e-19,0.046185113667246425,0.0010182969004677448,0.23122817934776208
