target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
9412433,0.2240240529873598,-1.0,0.4540364454593509,0.25469921845979265,0.25469921845979265,-1.0,-1.0,0.05086506450993881,0.05086506450993881,272.7070088889323,-1.0,277.9001332184949,40.273925310554446,-1.0,38.80946500705189,12.915975574765667,2.4584596202773435e-06,-1.0,-1.0,0.23292580652547984
