target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
7544779,5.318793892541328,10.686836882960051,10.70676776183647,0.23113005335018288,0.23113005335018288,-1.0,-1.0,0.26402142773078163,0.26402142773078163,4812.080736471343,5025.187139164792,5021.827739211852,1938.4158778754015,1906.2654471370838,1908.8969756198608,145.53846247392227,6.215110334221071e-64,1.0632042689963723,0.6140086277449988,0.7086555359671409
