target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
9094316,31.770565355020775,32.34659234713763,0.7972051307462494,1.2207836116011401,1.2207836116011401,-1.0,-1.0,0.009800949910561864,0.009800949910561864,1074.4932441229794,1083.5981096807932,613.2951338399614,220.48253505566257,226.19411021019806,125.2964609498773,14.301385235101542,6.151588959568198e-07,0.19849240624703507,0.05505200249426943,0.7839935659975752
