target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
003,20.810026017504295,20.791533600197,20.81767015484872,1.0285984001965987,1.0285984001965987,-1.0,-1.0,0.7988578285174073,0.7988578285174073,108.60537397777209,108.6137149333721,108.59974834752747,15.926164707526047,15.962635316829312,15.915001730741407,81.65448557877376,3.450702277459369e-36,0.3164582608406544,0.30848891469480494,0.16336737299495172
